timestamp_hour,prev_pip,previous 9 number,prev 8 pip change,prev9 prices,pips_output
14,2,"[5, 5, 3, 5, 5, 5, 5, 7, 5]","[0, 1, -1, 0, 0, 0, -1, 1]","[1.0308, 1.03085, 1.0309, 1.03085, 1.0308, 1.03085, 1.0308, 1.03075, 1.0308]",-9
14,2,"[3, 1, 3, 3, 7, 3, 5, 7, 5]","[1, -1, 0, -1, 1, -1, 0, 0]","[1.03025, 1.0303, 1.03025, 1.0302, 1.03015, 1.0302, 1.0301, 1.03015, 1.0301]",2
14,3,"[9, 5, 9, 5, 7, 3, 5, 7, 5]","[1, -1, 1, 0, 1, -1, 0, 0]","[1.03005, 1.0301, 1.03005, 1.0301, 1.03015, 1.0302, 1.0301, 1.03015, 1.0301]",2
14,5,"[7, 7, 7, 9, 7, 7, 5, 7, 5]","[0, 0, -1, 1, 0, 1, -1, 1]","[1.0307, 1.03075, 1.0307, 1.03065, 1.0307, 1.03075, 1.0308, 1.03075, 1.0308]",-2
14,2,"[2, 2, 2, 9, 9, 7, 5, 7, 5]","[0, 0, 1, 0, 1, 0, 0, 0]","[1.02955, 1.0295, 1.02955, 1.0296, 1.02965, 1.0297, 1.02975, 1.0297, 1.02975]",-2
14,2,"[2, 9, 9, 7, 5, 7, 5, 7, 5]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.02955, 1.0296, 1.02965, 1.0297, 1.02975, 1.0297, 1.02975, 1.0297, 1.02975]",-3
14,-1,"[1, 1, 1, 5, 1, 5, 5, 7, 5]","[1, -1, 0, 0, 0, -1, 0, 0]","[1.0292, 1.02925, 1.0292, 1.02915, 1.0292, 1.02915, 1.0291, 1.02905, 1.0291]",-3
14,4,"[8, 6, 9, 6, 9, 7, 5, 7, 5]","[1, 1, -1, 1, 0, 0, 0, 0]","[1.02885, 1.02895, 1.029, 1.02895, 1.029, 1.02905, 1.0291, 1.02905, 1.0291]",-2
14,2,"[1, 1, 5, 1, 8, 1, 5, 7, 5]","[1, -1, 1, 1, -2, 0, -1, 0]","[1.0292, 1.02925, 1.02915, 1.02925, 1.0293, 1.0292, 1.02915, 1.02905, 1.0291]",3
14,2,"[5, 9, 5, 9, 9, 9, 5, 7, 5]","[-1, 1, -1, 0, 0, 1, 0, 0]","[1.0301, 1.03005, 1.0301, 1.03, 1.03005, 1.03, 1.0301, 1.03015, 1.0301]",1
14,3,"[5, 9, 9, 9, 5, 7, 5, 7, 5]","[-1, 0, 0, 1, 0, 0, 0, 0]","[1.0301, 1.03, 1.03005, 1.03, 1.0301, 1.03015, 1.0301, 1.03015, 1.0301]",1
14,-1,"[8, 1, 1, 5, 5, 5, 5, 7, 5]","[-1, -1, 0, -1, 1, -1, 0, 0]","[1.0293, 1.02925, 1.0292, 1.02915, 1.0291, 1.02915, 1.0291, 1.02905, 1.0291]",2
14,-3,"[8, 8, 3, 3, 3, 3, 5, 7, 5]","[0, -1, 0, 0, 0, -1, 0, 0]","[1.02885, 1.0288, 1.02875, 1.0287, 1.02875, 1.0287, 1.02865, 1.0286, 1.02865]",2
14,-2,"[3, 3, 5, 3, 3, 3, 5, 7, 5]","[0, -1, 1, 0, 0, -1, 0, 0]","[1.02815, 1.0281, 1.02805, 1.0281, 1.02815, 1.0281, 1.02805, 1.028, 1.02805]",-2
14,-1,"[5, 3, 5, 3, 3, 3, 5, 7, 5]","[1, -1, 1, 0, 0, -1, 0, 0]","[1.02805, 1.0281, 1.02805, 1.0281, 1.02815, 1.0281, 1.02805, 1.028, 1.02805]",-1
14,-1,"[5, 3, 3, 3, 5, 7, 5, 7, 5]","[1, 0, 0, -1, 0, 0, 0, 0]","[1.02805, 1.0281, 1.02815, 1.0281, 1.02805, 1.028, 1.02805, 1.028, 1.02805]",0
14,2,"[4, 4, 4, 4, 4, 7, 5, 7, 5]","[0, 0, 0, 0, 1, 0, 0, 0]","[1.0279, 1.02795, 1.0279, 1.02795, 1.0279, 1.028, 1.02805, 1.028, 1.02805]",0
14,-2,"[8, 3, 3, 3, 5, 7, 5, 7, 5]","[-1, 0, 0, -1, 0, 0, 0, 0]","[1.0282, 1.0281, 1.02815, 1.0281, 1.02805, 1.028, 1.02805, 1.028, 1.02805]",-1
15,4,"[2, 2, 2, 9, 9, 7, 5, 7, 5]","[0, 0, 1, 0, 1, 0, 0, 0]","[1.02955, 1.0295, 1.02955, 1.0296, 1.02965, 1.0297, 1.02975, 1.0297, 1.02975]",-2
15,-1,"[8, 8, 1, 3, 1, 3, 5, 7, 5]","[0, -1, 0, 0, 0, -1, 0, 0]","[1.02995, 1.0299, 1.02985, 1.0298, 1.02985, 1.0298, 1.02975, 1.0297, 1.02975]",0
15,-1,"[3, 3, 3, 3, 3, 3, 5, 7, 5]","[0, 0, 0, 0, 0, -1, 0, 0]","[1.02815, 1.0281, 1.02815, 1.0281, 1.02815, 1.0281, 1.02805, 1.028, 1.02805]",0
7,-1,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.0301, 1.03, 1.0301, 1.03015, 1.0301, 1.03015, 1.0301, 1.03015, 1.0301]",2
7,1,"[1, 3, 5, 3, 5, 7, 5, 7, 5]","[0, -1, 1, -1, 0, 0, 0, 0]","[1.02985, 1.0298, 1.02975, 1.0298, 1.02975, 1.0297, 1.02975, 1.0297, 1.02975]",-1
7,-1,"[5, 7, 5, 7, 5, 3, 5, 7, 5]","[0, 0, 0, 0, 1, -1, 0, 0]","[1.02975, 1.0297, 1.02975, 1.0297, 1.02975, 1.0298, 1.02975, 1.0297, 1.02975]",-1
7,-1,"[8, 4, 8, 8, 3, 3, 5, 7, 5]","[1, -1, 0, -1, 0, -1, 0, 0]","[1.02885, 1.0289, 1.02885, 1.0288, 1.02875, 1.0287, 1.02865, 1.0286, 1.02865]",0
8,-3,"[8, 8, 3, 3, 5, 7, 5, 7, 5]","[0, -1, 0, -1, 0, 0, 0, 0]","[1.02825, 1.0282, 1.02815, 1.0281, 1.02805, 1.028, 1.02805, 1.028, 1.02805]",0
8,4,"[8, 3, 5, 3, 5, 7, 5, 7, 5]","[-1, -1, 1, -1, 0, 0, 0, 0]","[1.0288, 1.02875, 1.02865, 1.0287, 1.02865, 1.0286, 1.02865, 1.0286, 1.02865]",-2
8,-1,"[5, 3, 3, 3, 3, 3, 5, 7, 5]","[1, 0, 0, 0, 0, -1, 0, 0]","[1.02805, 1.0281, 1.02815, 1.0281, 1.02815, 1.0281, 1.02805, 1.028, 1.02805]",1
10,1,"[9, 9, 7, 5, 9, 7, 5, 7, 5]","[0, 1, 0, -1, 1, 0, 0, 0]","[1.0285, 1.02855, 1.0286, 1.02865, 1.02855, 1.0286, 1.02865, 1.0286, 1.02865]",1
10,-3,"[8, 1, 1, 3, 3, 7, 5, 7, 5]","[-1, 0, -1, 0, -1, 0, 0, 0]","[1.0246, 1.02455, 1.0245, 1.02445, 1.0244, 1.02435, 1.0243, 1.02435, 1.0243]",-1
10,-2,"[7, 3, 7, 5, 9, 7, 5, 7, 5]","[1, -1, 0, -1, 1, 0, 0, 0]","[1.02435, 1.0244, 1.02435, 1.0243, 1.02425, 1.02435, 1.0243, 1.02435, 1.0243]",1
10,-2,"[7, 5, 9, 7, 5, 7, 5, 7, 5]","[0, -1, 1, 0, 0, 0, 0, 0]","[1.02435, 1.0243, 1.02425, 1.02435, 1.0243, 1.02435, 1.0243, 1.02435, 1.0243]",0
10,-1,"[5, 9, 5, 9, 7, 9, 5, 7, 5]","[-1, 1, -1, 0, 0, 1, 0, 0]","[1.0239, 1.02385, 1.0239, 1.02385, 1.0238, 1.02385, 1.0239, 1.02395, 1.0239]",-2
10,2,"[5, 7, 5, 7, 7, 7, 5, 7, 5]","[-1, 1, -1, 0, 0, 1, -1, 1]","[1.02335, 1.02325, 1.0233, 1.02325, 1.0232, 1.02325, 1.0233, 1.02325, 1.0233]",-2
10,4,"[5, 7, 7, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 1, -1, 1, -1, 1]","[1.0233, 1.02325, 1.0232, 1.02325, 1.0233, 1.02325, 1.0233, 1.02325, 1.0233]",-3
10,3,"[7, 7, 2, 7, 2, 7, 5, 7, 5]","[0, -1, 1, -1, 1, 1, -1, 1]","[1.02325, 1.0232, 1.02315, 1.0232, 1.02315, 1.0232, 1.0233, 1.02325, 1.0233]",1
10,-1,"[7, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 1, -1, 1, -1, 1]","[1.0232, 1.02325, 1.0233, 1.02325, 1.0233, 1.02325, 1.0233, 1.02325, 1.0233]",1
10,2,"[1, 1, 1, 5, 5, 7, 5, 7, 5]","[0, 0, -1, 0, -1, 1, -1, 1]","[1.0234, 1.02345, 1.0234, 1.02335, 1.0233, 1.02325, 1.0233, 1.0232, 1.02335]",0
10,-1,"[5, 5, 5, 7, 5, 7, 5, 7, 5]","[0, 0, -1, 1, -1, 1, -1, 1]","[1.02335, 1.0233, 1.02335, 1.02325, 1.0233, 1.02325, 1.0233, 1.02325, 1.0233]",0
10,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.02335, 1.02325, 1.0233, 1.02325, 1.0233, 1.02325, 1.0233, 1.02325, 1.0233]",-2
11,1,"[9, 2, 9, 2, 7, 9, 5, 7, 5]","[-1, 0, 0, 1, 0, 1, 0, 0]","[1.02385, 1.02375, 1.0237, 1.02375, 1.0238, 1.02385, 1.0239, 1.02395, 1.0239]",-1
12,-2,"[9, 9, 7, 7, 5, 5, 5, 7, 5]","[0, 1, 0, 1, 0, 0, -1, 1]","[1.0227, 1.02275, 1.0228, 1.02285, 1.0229, 1.02295, 1.0229, 1.02285, 1.0229]",0
12,1,"[7, 9, 9, 9, 7, 7, 5, 7, 5]","[-1, 0, 0, 1, 0, 1, -1, 1]","[1.0228, 1.02275, 1.0227, 1.02275, 1.0228, 1.02285, 1.0229, 1.02285, 1.0229]",2
12,3,"[5, 4, 5, 5, 5, 5, 5, 7, 5]","[1, -1, 0, 0, 0, 0, -1, 1]","[1.02295, 1.023, 1.0229, 1.02295, 1.0229, 1.02295, 1.0229, 1.02285, 1.0229]",-3
12,-1,"[5, 5, 7, 7, 5, 7, 5, 7, 5]","[0, -1, 0, 1, -1, 1, -1, 1]","[1.02295, 1.0229, 1.02285, 1.0228, 1.0229, 1.02285, 1.0229, 1.02285, 1.0229]",-2
12,3,"[9, 2, 9, 9, 7, 7, 5, 7, 5]","[-1, 1, 0, 1, 0, 1, -1, 1]","[1.0227, 1.02265, 1.0227, 1.02275, 1.0228, 1.02285, 1.0229, 1.02285, 1.0229]",-1
12,1,"[5, 7, 5, 5, 5, 5, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, -1, 1]","[1.0229, 1.02285, 1.0229, 1.02295, 1.0229, 1.02295, 1.0229, 1.02285, 1.0229]",0
12,-2,"[5, 7, 5, 5, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, -1, 1, -1, 1]","[1.0229, 1.02285, 1.0229, 1.02295, 1.0229, 1.02285, 1.0229, 1.02285, 1.0229]",-1
12,2,"[9, 7, 7, 7, 7, 7, 5, 7, 5]","[1, 0, 0, 0, 0, 1, -1, 1]","[1.02275, 1.0228, 1.02285, 1.0228, 1.02285, 1.0228, 1.0229, 1.02285, 1.0229]",1
12,2,"[6, 7, 6, 7, 6, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, 0, 0]","[1.024, 1.02395, 1.024, 1.02395, 1.024, 1.02395, 1.0239, 1.02395, 1.0239]",16
12,5,"[2, 6, 2, 4, 9, 9, 5, 7, 5]","[-1, 1, 0, 1, 0, 1, 0, 0]","[1.0241, 1.02405, 1.0241, 1.02415, 1.0242, 1.02425, 1.0243, 1.02435, 1.0243]",11
12,10,"[9, 9, 9, 9, 9, 9, 5, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0]","[1.0248, 1.02485, 1.0248, 1.02485, 1.0248, 1.02485, 1.0249, 1.02495, 1.0249]",7
12,10,"[9, 9, 9, 9, 5, 7, 5, 7, 5]","[0, 0, 0, 1, 0, 0, 0, 0]","[1.0248, 1.02485, 1.0248, 1.02485, 1.0249, 1.02495, 1.0249, 1.02495, 1.0249]",8
12,10,"[9, 9, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.0248, 1.02485, 1.0249, 1.02495, 1.0249, 1.02495, 1.0249, 1.02495, 1.0249]",9
12,-2,"[9, 5, 9, 5, 8, 7, 5, 7, 5]","[1, -1, 1, 1, -1, 0, 0, 0]","[1.02485, 1.0249, 1.02485, 1.0249, 1.025, 1.02495, 1.0249, 1.02495, 1.0249]",0
12,-4,"[5, 9, 5, 7, 3, 7, 5, 7, 5]","[-1, 1, 0, 1, -1, 0, 0, 0]","[1.0243, 1.02425, 1.0243, 1.02435, 1.0244, 1.02435, 1.0243, 1.02435, 1.0243]",-1
12,-5,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, 0, 0]","[1.0243, 1.02435, 1.0244, 1.02435, 1.0243, 1.02435, 1.0243, 1.02435, 1.0243]",0
12,-1,"[3, 3, 5, 7, 5, 9, 5, 7, 5]","[0, -1, 0, 0, -1, 1, 0, 0]","[1.02445, 1.0244, 1.0243, 1.02435, 1.0243, 1.02425, 1.0243, 1.02435, 1.0243]",3
14,-24,"[2, 2, 2, 7, 9, 5, 5, 7, 5]","[-1, 1, 1, 0, 1, 0, -26, 26]","[1.02525, 1.0252, 1.02525, 1.0253, 1.02535, 1.0254, 1.02545, 1.02285, 1.02545]",27
14,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.0249, 1.02495, 1.0249, 1.02495, 1.0249, 1.02495, 1.0249, 1.02495, 1.0249]",1
15,-2,"[9, 5, 9, 5, 7, 9, 5, 7, 5]","[1, -1, 1, 0, -1, 1, 0, 0]","[1.02425, 1.0243, 1.02425, 1.0243, 1.02435, 1.02425, 1.0243, 1.02435, 1.0243]",1
15,1,"[9, 9, 5, 7, 5, 9, 5, 7, 5]","[0, 1, 0, 0, -1, 1, 0, 0]","[1.0242, 1.02425, 1.0243, 1.02435, 1.0243, 1.02425, 1.0243, 1.02435, 1.0243]",0
17,-2,"[5, 5, 4, 5, 5, 5, 5, 7, 5]","[0, 1, -1, 0, 0, 0, -1, 1]","[1.0229, 1.02295, 1.023, 1.02295, 1.0229, 1.02295, 1.0229, 1.02285, 1.0229]",7
17,-1,"[9, 2, 7, 7, 7, 7, 5, 7, 5]","[-1, 2, 0, 0, 0, 1, -1, 1]","[1.0227, 1.02265, 1.0228, 1.02285, 1.0228, 1.02285, 1.0229, 1.02285, 1.0229]",4
17,4,"[8, 1, 1, 5, 5, 5, 5, 7, 5]","[-1, 0, -1, 0, 0, 0, -1, 1]","[1.0235, 1.02345, 1.0234, 1.02335, 1.0233, 1.02335, 1.0233, 1.02325, 1.0233]",2
17,-2,"[5, 5, 5, 5, 5, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, -1, 1]","[1.0229, 1.02295, 1.0229, 1.02295, 1.0229, 1.02285, 1.0229, 1.02285, 1.0229]",1
17,-2,"[5, 5, 5, 5, 5, 5, 5, 7, 5]","[0, 0, 0, 0, 0, 0, -1, 1]","[1.0229, 1.02295, 1.0229, 1.02295, 1.0229, 1.02295, 1.0229, 1.02285, 1.0229]",-3
17,2,"[5, 5, 5, 7, 7, 7, 5, 7, 5]","[0, 0, -1, 0, 0, 1, -1, 1]","[1.0229, 1.02295, 1.0229, 1.02285, 1.0228, 1.02285, 1.0229, 1.02285, 1.0229]",-7
17,1,"[7, 7, 5, 5, 5, 5, 5, 7, 5]","[1, 0, 1, -1, 1, -1, 0, 0]","[1.02175, 1.0218, 1.02185, 1.0219, 1.02185, 1.0219, 1.02185, 1.0218, 1.02185]",-1
17,2,"[5, 5, 5, 5, 5, 7, 5, 7, 5]","[1, -1, 1, -1, 0, 0, 0, 0]","[1.02185, 1.0219, 1.02185, 1.0219, 1.02185, 1.0218, 1.02185, 1.0218, 1.02185]",-5
22,1,"[4, 4, 4, 5, 5, 5, 5, 7, 5]","[0, 0, -1, 0, 0, 0, -1, 1]","[1.023, 1.02305, 1.023, 1.02295, 1.0229, 1.02295, 1.0229, 1.02285, 1.02295]",-1
7,-2,"[9, 4, 9, 4, 9, 9, 5, 7, 5]","[-1, 1, -1, 1, 0, 1, 0, 0]","[1.0248, 1.02475, 1.0248, 1.02475, 1.0248, 1.02485, 1.0249, 1.02495, 1.0249]",-2
8,2,"[2, 9, 9, 9, 7, 7, 5, 7, 5]","[1, 0, 0, 1, 0, 1, -1, 1]","[1.02265, 1.02275, 1.0227, 1.02275, 1.0228, 1.02285, 1.0229, 1.02285, 1.0229]",0
8,-1,"[5, 5, 4, 5, 5, 6, 5, 7, 5]","[0, 1, -1, 0, -26, 26, -1, 1]","[1.0229, 1.02295, 1.023, 1.02295, 1.0229, 1.0203, 1.0229, 1.02285, 1.0229]",0
8,-3,"[5, 7, 7, 9, 7, 7, 5, 7, 5]","[0, -1, 0, 0, 1, 0, 0, 0]","[1.02185, 1.0218, 1.02175, 1.0217, 1.02175, 1.0218, 1.02185, 1.0218, 1.02185]",-2
9,-1,"[7, 2, 2, 3, 5, 3, 5, 7, 5]","[-1, 0, -1, 0, 0, -1, 0, 0]","[1.0221, 1.02205, 1.022, 1.02195, 1.0219, 1.02195, 1.02185, 1.0218, 1.02185]",-2
11,-1,"[2, 9, 5, 7, 5, 7, 5, 7, 5]","[1, 1, 0, 0, 0, 0, 0, 0]","[1.02375, 1.02385, 1.0239, 1.02395, 1.0239, 1.02395, 1.0239, 1.02395, 1.0239]",1
11,-1,"[1, 5, 1, 5, 1, 5, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, -1, 1]","[1.0234, 1.02335, 1.0234, 1.02335, 1.0234, 1.02335, 1.0233, 1.02325, 1.0233]",-1
12,-24,"[9, 2, 7, 9, 7, 9, 5, 7, 5]","[0, 1, 0, 0, 0, 1, 0, 0]","[1.0237, 1.02375, 1.0238, 1.02385, 1.0238, 1.02385, 1.0239, 1.02395, 1.0239]",27
12,-4,"[6, 7, 5, 7, 5, 9, 5, 7, 5]","[-1, 0, 0, 0, -1, 1, 0, 0]","[1.024, 1.02395, 1.0239, 1.02395, 1.0239, 1.02385, 1.0239, 1.02395, 1.0239]",0
12,35,"[5, 5, 4, 4, 1, 5, 5, 7, 5]","[-1, 4, 0, -2, -1, -1, 0, 1]","[1.02915, 1.0291, 1.0294, 1.02945, 1.02925, 1.02915, 1.0291, 1.02905, 1.02915]",-10
12,30,"[3, 8, 8, 9, 7, 5, 5, 7, 5]","[1, 0, 2, 0, 0, 1, -1, 0]","[1.02875, 1.0288, 1.02885, 1.029, 1.02905, 1.0291, 1.02915, 1.02905, 1.0291]",-6
12,6,"[6, 6, 4, 4, 7, 4, 5, 7, 5]","[0, 1, 0, 1, -1, 1, 0, 0]","[1.02785, 1.0278, 1.0279, 1.02795, 1.028, 1.02795, 1.02805, 1.028, 1.02805]",-1
12,7,"[8, 3, 3, 5, 7, 8, 5, 7, 5]","[-1, 0, -1, 0, 2, -2, 0, 0]","[1.0282, 1.02815, 1.0281, 1.02805, 1.028, 1.0282, 1.02805, 1.028, 1.02805]",-4
12,-4,"[2, 6, 6, 8, 3, 3, 5, 7, 5]","[-1, 0, -1, -1, 0, -1, 0, 0]","[1.0284, 1.02835, 1.0283, 1.02825, 1.02815, 1.0281, 1.02805, 1.028, 1.02805]",-8
12,10,"[3, 5, 3, 3, 8, 3, 5, 7, 5]","[-1, 1, 0, 1, -1, -1, 0, 0]","[1.0281, 1.02805, 1.0281, 1.02815, 1.0282, 1.0281, 1.02805, 1.028, 1.02805]",-16
12,3,"[7, 5, 3, 3, 7, 3, 5, 7, 5]","[0, 1, 0, -1, -25, 25, 0, 0]","[1.028, 1.02805, 1.0281, 1.02815, 1.028, 1.0255, 1.02805, 1.028, 1.02805]",1
12,-6,"[8, 1, 6, 6, 4, 4, 5, 7, 5]","[0, 1, 0, 1, 0, 1, 0, 0]","[1.0277, 1.02775, 1.0278, 1.02785, 1.0279, 1.02795, 1.02805, 1.028, 1.02805]",5
12,-2,"[4, 4, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.0279, 1.02795, 1.02805, 1.028, 1.02805, 1.028, 1.02805, 1.028, 1.02805]",5
12,4,"[6, 9, 7, 9, 9, 7, 5, 7, 5]","[-73, 1, -1, 0, 1, 0, 0, 0]","[1.0358, 1.02855, 1.0286, 1.0285, 1.02855, 1.0286, 1.02865, 1.0286, 1.02865]",68
12,-2,"[3, 8, 3, 3, 5, 3, 5, 7, 5]","[1, -1, 0, -1, 1, -1, 0, 0]","[1.02815, 1.0282, 1.02815, 1.0281, 1.02805, 1.0281, 1.02805, 1.028, 1.02805]",4
12,-2,"[3, 3, 5, 3, 5, 7, 5, 7, 5]","[0, -1, 1, -1, 0, 0, 0, 0]","[1.02815, 1.0281, 1.02805, 1.0281, 1.02805, 1.028, 1.02805, 1.028, 1.02805]",3
12,-2,"[4, 4, 6, 4, 4, 4, 5, 7, 5]","[0, -1, 1, 0, 0, 1, 0, 0]","[1.02795, 1.0279, 1.02785, 1.02795, 1.0279, 1.02795, 1.02805, 1.028, 1.02805]",3
12,3,"[6, 6, 8, 8, 3, 3, 5, 7, 5]","[0, -1, 0, -1, 0, -1, 0, 0]","[1.02835, 1.0283, 1.02825, 1.0282, 1.02815, 1.0281, 1.02805, 1.028, 1.02805]",2
12,1,"[5, 7, 5, 3, 3, 3, 5, 7, 5]","[0, 0, 1, 0, 0, -1, 0, 0]","[1.02805, 1.028, 1.02805, 1.0281, 1.02815, 1.0281, 1.02805, 1.028, 1.02805]",5
12,1,"[5, 3, 3, 3, 5, 7, 5, 7, 5]","[1, 0, 0, -1, 0, 0, 0, 0]","[1.02805, 1.0281, 1.02815, 1.0281, 1.02805, 1.028, 1.02805, 1.028, 1.02805]",5
12,1,"[3, 3, 5, 7, 5, 7, 5, 7, 5]","[0, -1, 0, 0, 0, 0, 0, 0]","[1.02815, 1.0281, 1.02805, 1.028, 1.02805, 1.028, 1.02805, 1.028, 1.02805]",4
12,3,"[6, 9, 7, 5, 7, 9, 5, 7, 5]","[1, 0, 0, 0, 0, 0, 0, 0]","[1.02895, 1.029, 1.02905, 1.0291, 1.02905, 1.029, 1.0291, 1.02905, 1.0291]",-1
12,1,"[1, 5, 1, 5, 1, 5, 5, 7, 5]","[0, 0, 0, 0, 0, -1, 0, 0]","[1.0292, 1.02915, 1.0292, 1.02915, 1.0292, 1.02915, 1.0291, 1.02905, 1.0291]",3
12,1,"[1, 5, 1, 5, 5, 7, 5, 7, 5]","[0, 0, 0, -1, 0, 0, 0, 0]","[1.0292, 1.02915, 1.0292, 1.02915, 1.0291, 1.02905, 1.0291, 1.02905, 1.0291]",4
12,1,"[1, 5, 5, 9, 6, 7, 5, 7, 5]","[0, -1, 0, -1, 1, 0, 0, 0]","[1.0292, 1.02915, 1.0291, 1.029, 1.02895, 1.02905, 1.0291, 1.02905, 1.0291]",6
12,1,"[5, 9, 6, 7, 5, 7, 5, 7, 5]","[0, -1, 1, 0, 0, 0, 0, 0]","[1.0291, 1.029, 1.02895, 1.02905, 1.0291, 1.02905, 1.0291, 1.02905, 1.0291]",6
12,2,"[6, 7, 5, 7, 5, 7, 5, 7, 5]","[1, 0, 0, 0, 0, 0, 0, 0]","[1.02895, 1.02905, 1.0291, 1.02905, 1.0291, 1.02905, 1.0291, 1.02905, 1.0291]",5
12,3,"[7, 5, 7, 5, 7, 5, 5, 7, 5]","[0, 0, 0, 0, 0, 1, -1, 0]","[1.02905, 1.0291, 1.02905, 1.0291, 1.02905, 1.0291, 1.02915, 1.02905, 1.0291]",4
12,80,"[9, 7, 9, 7, 9, 7, 5, 7, 5]","[1, -1, 1, -1, 1, 0, 0, 0]","[1.02965, 1.0297, 1.02965, 1.0297, 1.02965, 1.0297, 1.02975, 1.0297, 1.02975]",-75
12,9,"[9, 7, 9, 9, 9, 7, 5, 7, 5]","[1, -1, 0, 0, 1, 0, 0, 0]","[1.02965, 1.0297, 1.02965, 1.0296, 1.02965, 1.0297, 1.02975, 1.0297, 1.02975]",0
12,3,"[5, 8, 1, 3, 1, 3, 5, 7, 5]","[-71, -1, 0, 0, 0, -1, 0, 0]","[1.037, 1.0299, 1.02985, 1.0298, 1.02985, 1.0298, 1.02975, 1.0297, 1.02975]",-3
12,4,"[9, 7, 5, 5, 3, 3, 5, 7, 5]","[1, 0, 73, 1, -73, -1, 0, 0]","[1.02965, 1.0297, 1.02975, 1.037, 1.0371, 1.0298, 1.02975, 1.0297, 1.02975]",-1
12,3,"[1, 3, 5, 1, 8, 1, 5, 7, 5]","[0, -1, 1, 1, -1, -1, 0, 0]","[1.02985, 1.0298, 1.02975, 1.02985, 1.0299, 1.02985, 1.02975, 1.0297, 1.02975]",1
12,1,"[9, 9, 7, 9, 7, 4, 5, 7, 5]","[0, 1, -1, 1, 72, -72, 0, 73]","[1.0296, 1.02965, 1.0297, 1.02965, 1.0297, 1.03695, 1.02975, 1.0297, 1.037]",0
12,2,"[7, 9, 7, 4, 5, 7, 5, 7, 5]","[-1, 1, 72, -72, 0, 73, -73, 0]","[1.0297, 1.02965, 1.0297, 1.03695, 1.02975, 1.0297, 1.037, 1.0297, 1.02975]",-1
12,2,"[2, 9, 9, 7, 5, 7, 5, 7, 5]","[1, 0, 1, 0, 0, 0, 0, 0]","[1.02955, 1.0296, 1.02965, 1.0297, 1.02975, 1.0297, 1.02975, 1.0297, 1.02975]",2
12,7,"[9, 5, 7, 3, 3, 1, 5, 7, 5]","[1, 0, 1, 0, 1, -2, 0, 0]","[1.03005, 1.0301, 1.03015, 1.0302, 1.03025, 1.0303, 1.0301, 1.03015, 1.0301]",-1
12,6,"[7, 3, 3, 1, 5, 7, 5, 7, 5]","[1, 0, 1, -2, 0, 0, 0, 0]","[1.03015, 1.0302, 1.03025, 1.0303, 1.0301, 1.03015, 1.0301, 1.03015, 1.0301]",0
12,1,"[3, 7, 5, 7, 3, 7, 5, 7, 5]","[-1, 0, 0, 1, -1, 0, 0, 0]","[1.0302, 1.03015, 1.0301, 1.03015, 1.0302, 1.03015, 1.0301, 1.03015, 1.0301]",70
12,-4,"[1, 3, 8, 3, 1, 3, 5, 7, 5]","[73, -72, -1, 0, 0, -1, 0, 0]","[1.02985, 1.0371, 1.0299, 1.0298, 1.02985, 1.0298, 1.02975, 1.0297, 1.02975]",1
12,-3,"[5, 5, 1, 1, 1, 5, 5, 7, 5]","[-1, 1, 1, -1, 0, -1, 0, 0]","[1.02915, 1.0291, 1.0292, 1.02925, 1.0292, 1.02915, 1.0291, 1.02905, 1.0291]",-1
12,-1,"[6, 9, 7, 6, 7, 6, 5, 7, 5]","[-72, 0, 72, -72, 72, -72, 0, 0]","[1.0362, 1.029, 1.02905, 1.0362, 1.02905, 1.03625, 1.0291, 1.02905, 1.0291]",0
12,1,"[7, 9, 3, 5, 3, 7, 5, 7, 5]","[-1, 2, -1, 1, -1, 0, 0, 0]","[1.0286, 1.02855, 1.0287, 1.02865, 1.0287, 1.0286, 1.02865, 1.0286, 1.02865]",-1
12,1,"[7, 9, 5, 7, 9, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.02905, 1.029, 1.0291, 1.02905, 1.029, 1.02905, 1.0291, 1.02905, 1.0291]",-1
